DATE,5 YR,5.25 YR
1/31/1936,-0.884651116,-0.820292142
2/29/1936,-0.49953686,-0.435177886
3/31/1936,-0.124927521,-0.060312136
4/30/1936,-0.124927521,-0.060312136
5/31/1936,-0.124927521,-0.060312136
6/30/1936,-0.113869873,-0.049254489
7/31/1936,-0.476021201,-0.411149406
8/31/1936,-0.841726454,-0.776854659
9/30/1936,-0.087367137,-0.022495342
10/31/1936,-0.462451341,-0.397579546
11/30/1936,-0.457579546,-0.392451341
12/31/1936,-0.836854659,-0.771726454
1/31/1937,-0.285233115,-0.228053628
2/28/1937,0.082187537,0.139110614
3/31/1937,-0.281798127,-0.22513146
4/30/1937,-0.273680669,-0.217270413
5/31/1937,-0.633860614,-0.577706768
6/30/1937,-1.010867644,-0.954970208
7/31/1937,-1.371105908,-1.315464882
8/31/1937,-1.375977703,-1.320593087
9/30/1937,-1.734992663,-1.679864458
10/31/1937,-1.739864458,-1.684992663
11/30/1937,-1.017167952,-0.962552567
12/31/1937,-0.667963178,-0.613604204
1/31/1938,-0.166102354,-0.10174338
2/28/1938,0.181964423,0.245810576
3/31/1938,-0.191145796,-0.127556052
4/30/1938,-0.560003255,-0.496926332
5/31/1938,-0.210632975,-0.148068873
6/30/1938,0.152733653,0.215041346
7/31/1938,0.50724751,0.569042381
8/31/1938,0.857851605,0.919133656
9/30/1938,0.85297981,0.914005451
10/31/1938,1.19974359,1.26025641
11/30/1938,1.19,1.25
12/31/1938,1.185128205,1.244871795
1/31/1939,1.51524091,1.57524091
2/28/1939,1.866881024,1.926624613
3/31/1939,2.212233414,2.271720594
4/30/1939,2.904319641,2.963294
5/31/1939,3.241139988,3.299857937
6/30/1939,3.236268194,3.294729732
7/31/1939,3.569547672,3.6277528
8/31/1939,3.559804082,3.61749639
9/30/1939,2.838527706,2.895963604
10/31/1939,3.182760938,3.239940425
11/30/1939,2.840801573,2.89772465
12/31/1939,2.490465153,2.54687541
1/31/1940,2.143771876,2.200182132
2/29/1940,1.427292192,1.483189628
3/31/1940,1.417548602,1.472933217
4/30/1940,1.759286739,1.814158534
5/31/1940,1.393189628,1.447292192
6/30/1940,1.028205128,1.081794872
7/31/1940,1.373702448,1.426779371
8/31/1940,1.363958858,1.416522961
9/30/1940,1.354215269,1.406266551
10/31/1940,0.989230769,1.040769231
11/30/1940,0.974615385,1.025384615
12/31/1940,0.608364425,0.658620836
1/31/1941,0.644774682,0.692210579
2/28/1941,0.303914176,0.352375715
3/31/1941,-0.028247805,0.021495785
4/30/1941,-0.730860156,-0.680090925
5/31/1941,-1.066681127,-1.014886255
6/30/1941,-2.105779565,-2.052959052
7/31/1941,-2.08142059,-2.027318026
8/31/1941,-2.761665962,-2.706537757
9/30/1941,-2.318437521,-2.262283675
10/31/1941,-3.353397609,-3.296218122
11/30/1941,-3.670115586,-3.611654048
12/31/1941,-3.990599752,-3.931112572
1/31/1942,-4.910075964,-4.855460579
2/28/1942,-4.866550221,-4.811934837
3/31/1942,-5.536804457,-5.482189073
4/30/1942,-5.87036064,-5.815745255
5/31/1942,-6.534379697,-6.479764312
6/30/1942,-6.151067395,-6.09645201
7/31/1942,-6.859989754,-6.805117959
8/31/1942,-7.189465566,-7.134593771
9/30/1942,-7.189465566,-7.134593771
10/31/1942,-7.845435461,-7.790563666
11/30/1942,-8.171947398,-8.117075604
12/31/1942,-8.107185636,-8.052313841
1/31/1943,-8.086672816,-8.032826662
2/28/1943,-8.086672816,-8.032826662
3/31/1943,-8.664526432,-8.610680278
4/30/1943,-8.914820201,-8.860974047
5/31/1943,-8.846561038,-8.792714884
6/30/1943,-7.715868195,-7.662022041
7/31/1943,-7.398809937,-7.344707373
8/31/1943,-6.355186991,-6.301084427
9/30/1943,-5.948121578,-5.894019014
10/31/1943,-5.244205328,-5.190102764
11/30/1943,-4.897400657,-4.843298093
12/31/1943,-4.553957596,-4.499855032
1/31/1944,-3.871813472,-3.817967319
2/29/1944,-3.543008072,-3.489418328
3/31/1944,-2.88993474,-2.836601406
4/30/1944,-2.86874549,-2.815668567
5/31/1944,-2.232028379,-2.179207867
6/30/1944,-2.532523081,-2.479958978
7/31/1944,-2.509120256,-2.456556153
8/31/1944,-2.198701982,-2.146394289
9/30/1944,-2.203573776,-2.151522494
10/31/1944,-1.586382598,-1.534587727
11/30/1944,-1.284396825,-1.232858364
12/31/1944,-1.273826134,-1.222544083
1/31/1945,-1.278697929,-1.227672288
2/28/1945,-1.283569724,-1.232800493
3/31/1945,-0.394362987,-0.344106577
4/30/1945,0.187105749,0.237105749
5/31/1945,0.183856294,0.233343473
6/30/1945,-0.384453845,-0.335223076
7/31/1945,-0.686019666,-0.637301717
8/31/1945,-0.9852403,-0.936778761
9/30/1945,-0.70063505,-0.652686332
10/31/1945,-0.705506845,-0.657814537
11/30/1945,-0.715250435,-0.668070948
12/31/1945,-1.00147907,-0.954555993
1/31/1946,-1.011222659,-0.964812403
2/28/1946,-0.724994025,-0.678327358
3/31/1946,-1.286935802,-1.240269135
4/30/1946,-1.267652652,-1.220729575
5/31/1946,-1.545914198,-1.498991121
6/30/1946,-1.801230384,-1.754050897
7/31/1946,-4.48956101,-4.442381523
8/31/1946,-5.54769051,-5.500254613
9/30/1946,-6.0752442,-6.027808303
10/31/1946,-7.117777952,-7.070085645
11/30/1946,-8.412972427,-8.365280119
12/31/1946,-8.611893726,-8.563945008
1/31/1947,-8.504201418,-8.461637316
2/28/1947,-8.494457829,-8.451380905
3/31/1947,-9.507227369,-9.463894036
4/30/1947,-9.497483779,-9.453637625
5/31/1947,-9.182344074,-9.13824151
6/30/1947,-8.81064615,-8.766030765
7/31/1947,-9.30089759,-9.255769385
8/31/1947,-10.04181424,-9.996429629
9/30/1947,-11.2640873,-11.21818987
10/31/1947,-11.25921551,-11.21306166
11/30/1947,-11.49426295,-11.44759629
12/31/1947,-11.90780344,-11.86088036
1/31/1948,-12.39183053,-12.35593309
2/29/1948,-12.22765547,-12.19201445
3/31/1948,-11.36680287,-11.33141826
4/30/1948,-12.02374984,-11.98862163
5/31/1948,-11.9588582,-11.9239864
6/30/1948,-11.82631632,-11.79170093
7/31/1948,-9.317234542,-9.282875567
8/31/1948,-8.447358794,-8.41351264
9/30/1948,-7.911045812,-7.877456068
10/31/1948,-6.635342362,-6.602009028
11/30/1948,-4.921886746,-4.888809823
12/31/1948,-4.210402934,-4.177582422
1/31/1949,-3.96462158,-3.933595939
2/28/1949,-3.523475149,-3.492449508
3/31/1949,-2.558198208,-2.527172567
