DATE,7 YR,8 YR
6/30/2011,0.29,0.443333333
7/29/2011,-0.18,0.006666667
8/31/2011,-0.36,-0.18
9/30/2011,-0.22,-0.09
10/31/2011,-0.47,-0.286666667
11/30/2011,-0.41,-0.263333333
12/30/2011,-0.44,-0.316666667
1/31/2012,-0.77,-0.606666667
2/29/2012,-0.66,-0.533333333
3/30/2012,-0.53,-0.383333333
4/30/2012,-0.84,-0.66
5/31/2012,-0.82,-0.713333333
6/29/2012,-0.77,-0.666666667
7/31/2012,-1.01,-0.903333333
8/31/2012,-1.08,-0.946666667
9/28/2012,-1.22,-1.07
10/31/2012,-1.15,-1.026666667
11/30/2012,-1.15,-1.03
12/31/2012,-1.09,-0.95
1/31/2013,-1.03,-0.876666667
2/28/2013,-0.97,-0.86
3/28/2013,-1.03,-0.9
4/30/2013,-0.94,-0.84
5/31/2013,-0.38,-0.27
6/28/2013,0.06,0.216666667
7/31/2013,-0.03,0.106666667
8/30/2013,0.31,0.433333333
9/30/2013,0.15,0.25
10/31/2013,0.09,0.193333333
11/29/2013,0.24,0.36
12/31/2013,0.61,0.673333333
1/31/2014,0.33,0.396666667
2/28/2014,0.27,0.343333333
3/31/2014,0.49,0.526666667
4/30/2014,0.32,0.376666667
5/30/2014,0.11,0.16
6/30/2014,0.13,0.176666667
7/31/2014,0.21,0.236666667
8/29/2014,0.21,0.216666667
9/30/2014,0.51,0.523333333
10/31/2014,0.34,0.37
11/28/2014,0.3,0.33
12/31/2014,0.44,0.456666667
1/30/2015,-0.01,0.003333333
2/27/2015,0.13,0.143333333
3/31/2015,0.08,0.113333333
4/30/2015,0.03,0.056666667
5/29/2015,0.25,0.273333333
6/30/2015,0.34,0.386666667
7/31/2015,0.38,0.406666667
8/31/2015,0.49,0.52
9/30/2015,0.48,0.536666667
10/30/2015,0.47,0.523333333
11/30/2015,0.48,0.526666667
12/31/2015,0.59,0.636666667
1/29/2016,0.32,0.39
2/29/2016,0.15,0.206666667
3/31/2016,-0.05,0.02
4/29/2016,-0.16,-0.066666667
5/31/2016,0.07,0.146666667
6/30/2016,-0.17,-0.083333333
7/29/2016,-0.17,-0.123333333
8/31/2016,0,0.036666667
9/30/2016,-0.17,-0.113333333
10/31/2016,-0.1,-0.03
11/30/2016,0.25,0.31
12/30/2016,0.33,0.386666667
1/31/2017,0.24,0.293333333
2/28/2017,0.25,0.28
3/31/2017,0.4,0.41
4/28/2017,0.18,0.243333333
5/31/2017,0.23,0.286666667
6/30/2017,0.45,0.493333333
7/31/2017,0.35,0.393333333
8/31/2017,0.31,0.326666667
9/29/2017,0.46,0.47
10/31/2017,0.38,0.42
11/30/2017,0.52,0.533333333
12/29/2017,0.4,0.413333333
1/31/2018,0.6,0.603333333
2/28/2018,0.71,0.723333333
3/29/2018,0.69,0.69
4/30/2018,0.76,0.766666667
5/31/2018,0.75,0.753333333
6/29/2018,0.71,0.72
7/31/2018,0.85,0.846666667
8/31/2018,0.76,0.766666667
9/28/2018,0.91,0.91
10/31/2018,1.08,1.086666667
11/30/2018,1.06,1.053333333
12/31/2018,0.99,0.986666667
1/31/2019,0.75,0.76
2/28/2019,0.73,0.746666667
3/29/2019,0.48,0.496666667
4/30/2019,0.49,0.513333333
5/31/2019,0.37,0.38
6/28/2019,0.26,0.276666667
7/31/2019,0.27,0.266666667
8/30/2019,-0.01,-0.023333333
9/30/2019,0.16,0.156666667
10/31/2019,0.09,0.11
11/29/2019,0.13,0.143333333
12/31/2019,0.07,0.096666667
1/31/2020,-0.22,-0.193333333
2/28/2020,-0.37,-0.34
3/31/2020,-0.16,-0.163333333
4/30/2020,-0.42,-0.423333333
5/29/2020,-0.53,-0.52
6/30/2020,-0.79,-0.753333333
7/31/2020,-1.11,-1.073333333
8/31/2020,-1.27,-1.206666667
9/30/2020,-1.11,-1.053333333
10/30/2020,-1.04,-0.966666667
11/30/2020,-1.13,-1.063333333
12/31/2020,-1.31,-1.226666667
1/29/2021,-1.38,-1.26
2/26/2021,-1.16,-1.01
3/31/2021,-1.08,-0.93
4/30/2021,-1.06,-0.96
5/28/2021,-1.27,-1.126666667
6/30/2021,-1.21,-1.096666667
7/30/2021,-1.43,-1.34
8/31/2021,-1.36,-1.25
9/30/2021,-1.17,-1.063333333
10/29/2021,-1.31,-1.193333333
11/30/2021,-1.34,-1.25
12/31/2021,-1.31,-1.22
1/31/2022,-0.9,-0.816666667
2/28/2022,-1.07,-0.976666667
3/31/2022,-0.71,-0.646666667
4/29/2022,-0.17,-0.11
5/31/2022,0.03,0.09
6/30/2022,0.54,0.576666667
7/29/2022,0.04,0.073333333
8/31/2022,0.69,0.683333333
