DATE,5 YR,10 YR
3/29/1996,6.1,6.34
4/30/1996,6.4,6.66
5/31/1996,6.64,6.85
6/28/1996,6.47,6.73
7/31/1996,6.57,6.8
8/30/1996,6.73,6.96
9/30/1996,6.46,6.72
10/31/1996,6.1,6.37
11/29/1996,5.84,6.06
12/31/1996,6.21,6.43
1/31/1997,6.26,6.53
2/28/1997,6.39,6.56
3/31/1997,6.77,6.92
4/30/1997,6.57,6.72
5/30/1997,6.51,6.67
6/30/1997,6.4,6.51
7/31/1997,5.9,6.02
8/29/1997,6.22,6.34
9/30/1997,6,6.12
10/31/1997,5.72,5.84
11/28/1997,5.83,5.86
12/31/1997,5.71,5.75
1/30/1998,5.39,5.53
2/27/1998,5.59,5.62
3/31/1998,5.64,5.67
4/30/1998,5.65,5.68
5/29/1998,5.56,5.56
6/30/1998,5.47,5.44
7/31/1998,5.52,5.5
8/31/1998,4.91,5.05
9/30/1998,4.23,4.44
10/30/1998,4.24,4.64
11/30/1998,4.51,4.74
12/31/1998,4.56,4.65
1/29/1999,4.55,4.66
2/26/1999,5.21,5.29
3/31/1999,5.12,5.25
4/30/1999,5.24,5.36
5/28/1999,5.6,5.64
6/30/1999,5.67,5.81
7/30/1999,5.82,5.92
8/31/1999,5.88,5.98
9/30/1999,5.78,5.9
10/29/1999,5.97,6.02
11/30/1999,6.11,6.18
12/31/1999,6.36,6.45
1/31/2000,6.71,6.68
2/29/2000,6.61,6.42
3/31/2000,6.32,6.03
4/28/2000,6.56,6.23
5/31/2000,6.54,6.29
6/30/2000,6.18,6.03
7/31/2000,6.16,6.04
8/31/2000,5.98,5.73
9/29/2000,5.85,5.8
10/31/2000,5.83,5.77
11/30/2000,5.42,5.48
12/29/2000,4.99,5.12
1/31/2001,4.85,5.19
2/28/2001,4.7,4.92
3/30/2001,4.62,4.93
4/30/2001,4.97,5.35
5/31/2001,4.94,5.43
6/29/2001,4.97,5.42
7/31/2001,4.57,5.07
8/31/2001,4.46,4.85
9/28/2001,3.93,4.6
10/31/2001,3.66,4.3
11/30/2001,4.08,4.78
12/31/2001,4.38,5.07
1/31/2002,4.42,5.07
2/28/2002,4.27,4.88
3/28/2002,4.91,5.42
4/30/2002,4.53,5.11
5/31/2002,4.37,5.08
6/28/2002,4.09,4.86
7/31/2002,3.53,4.51
8/30/2002,3.22,4.14
9/30/2002,2.63,3.63
10/31/2002,2.81,3.93
11/29/2002,3.28,4.22
12/31/2002,2.78,3.83
1/31/2003,3.02,4
2/28/2003,2.69,3.71
3/31/2003,2.78,3.83
4/30/2003,2.85,3.89
5/30/2003,2.3,3.37
6/30/2003,2.46,3.54
7/31/2003,3.38,4.49
8/29/2003,3.46,4.45
9/30/2003,2.85,3.96
10/31/2003,3.27,4.33
11/28/2003,3.38,4.34
12/31/2003,3.25,4.27
1/30/2004,3.17,4.16
2/27/2004,3.01,3.99
3/31/2004,2.8,3.86
4/30/2004,3.63,4.53
5/28/2004,3.81,4.66
6/30/2004,3.81,4.62
7/30/2004,3.71,4.5
8/31/2004,3.33,4.13
9/30/2004,3.38,4.14
10/29/2004,3.3,4.05
11/30/2004,3.72,4.36
12/31/2004,3.63,4.24
1/31/2005,3.71,4.14
2/28/2005,4,4.36
3/31/2005,4.18,4.5
4/29/2005,3.9,4.21
5/31/2005,3.76,4
6/30/2005,3.72,3.94
7/29/2005,4.12,4.28
8/31/2005,3.87,4.02
9/30/2005,4.18,4.34
10/31/2005,4.45,4.57
11/30/2005,4.42,4.49
12/30/2005,4.35,4.39
1/31/2006,4.47,4.53
2/28/2006,4.61,4.55
3/31/2006,4.82,4.86
4/28/2006,4.92,5.07
5/31/2006,5.04,5.12
6/30/2006,5.1,5.15
7/31/2006,4.91,4.99
8/31/2006,4.7,4.74
9/29/2006,4.59,4.64
10/31/2006,4.57,4.61
11/30/2006,4.45,4.46
12/29/2006,4.7,4.71
1/31/2007,4.82,4.83
2/28/2007,4.52,4.56
3/30/2007,4.54,4.65
4/30/2007,4.51,4.63
5/31/2007,4.86,4.9
6/29/2007,4.92,5.03
7/31/2007,4.6,4.78
8/31/2007,4.25,4.54
9/28/2007,4.23,4.59
10/31/2007,4.16,4.48
11/30/2007,3.41,3.97
12/31/2007,3.45,4.04
1/31/2008,2.82,3.67
2/29/2008,2.5,3.53
3/31/2008,2.46,3.45
4/30/2008,3.03,3.77
5/30/2008,3.41,4.06
6/30/2008,3.34,3.99
7/31/2008,3.25,3.99
8/29/2008,3.1,3.83
9/30/2008,2.98,3.85
10/31/2008,2.8,4.01
11/28/2008,1.93,2.93
12/31/2008,1.55,2.25
1/30/2009,1.85,2.87
2/27/2009,1.99,3.02
3/31/2009,1.67,2.71
4/30/2009,2.02,3.16
5/29/2009,2.34,3.47
6/30/2009,2.54,3.53
7/31/2009,2.53,3.52
8/31/2009,2.39,3.4
9/30/2009,2.31,3.31
10/30/2009,2.31,3.41
11/30/2009,2.01,3.21
12/31/2009,2.69,3.85
1/29/2010,2.34,3.63
2/26/2010,2.3,3.61
3/31/2010,2.55,3.84
4/30/2010,2.43,3.69
5/28/2010,2.1,3.31
6/30/2010,1.79,2.97
7/30/2010,1.6,2.94
8/31/2010,1.33,2.47
9/30/2010,1.27,2.53
10/29/2010,1.17,2.63
11/30/2010,1.47,2.81
12/31/2010,2.01,3.3
1/31/2011,1.95,3.42
2/28/2011,2.13,3.42
3/31/2011,2.24,3.47
4/29/2011,1.97,3.32
5/31/2011,1.68,3.05
6/30/2011,1.76,3.18
7/29/2011,1.35,2.82
8/31/2011,0.96,2.23
9/30/2011,0.96,1.92
10/31/2011,0.99,2.17
11/30/2011,0.96,2.08
12/30/2011,0.83,1.89
1/31/2012,0.71,1.83
2/29/2012,0.87,1.98
3/30/2012,1.04,2.23
4/30/2012,0.82,1.95
5/31/2012,0.67,1.59
6/29/2012,0.72,1.67
7/31/2012,0.6,1.51
8/31/2012,0.59,1.57
9/28/2012,0.62,1.65
10/31/2012,0.72,1.72
11/30/2012,0.61,1.62
12/31/2012,0.72,1.78
1/31/2013,0.88,2.02
2/28/2013,0.77,1.89
3/28/2013,0.77,1.87
4/30/2013,0.68,1.7
5/31/2013,1.05,2.16
6/28/2013,1.41,2.52
7/31/2013,1.38,2.6
8/30/2013,1.62,2.78
9/30/2013,1.39,2.64
10/31/2013,1.31,2.57
11/29/2013,1.37,2.75
12/31/2013,1.75,3.04
1/31/2014,1.49,2.67
2/28/2014,1.51,2.66
3/31/2014,1.73,2.73
4/30/2014,1.69,2.67
5/30/2014,1.54,2.48
6/30/2014,1.62,2.53
7/31/2014,1.76,2.58
8/29/2014,1.63,2.35
9/30/2014,1.78,2.52
10/31/2014,1.62,2.35
11/28/2014,1.49,2.18
12/31/2014,1.65,2.17
1/30/2015,1.18,1.68
2/27/2015,1.5,2
3/31/2015,1.37,1.94
4/30/2015,1.43,2.05
5/29/2015,1.49,2.12
6/30/2015,1.63,2.35
7/31/2015,1.54,2.2
8/31/2015,1.54,2.21
9/30/2015,1.37,2.06
10/30/2015,1.52,2.16
11/30/2015,1.65,2.21
12/31/2015,1.76,2.27
1/29/2016,1.33,1.94
2/29/2016,1.22,1.74
3/31/2016,1.21,1.78
4/29/2016,1.28,1.83
5/31/2016,1.37,1.84
6/30/2016,1.01,1.49
7/29/2016,1.03,1.46
8/31/2016,1.19,1.58
9/30/2016,1.14,1.6
10/31/2016,1.31,1.84
11/30/2016,1.83,2.37
12/30/2016,1.93,2.45
1/31/2017,1.9,2.45
2/28/2017,1.89,2.36
3/31/2017,1.93,2.4
4/28/2017,1.81,2.29
5/31/2017,1.75,2.21
6/30/2017,1.89,2.31
7/31/2017,1.84,2.3
8/31/2017,1.7,2.12
9/29/2017,1.92,2.33
10/31/2017,2.01,2.38
11/30/2017,2.14,2.42
12/29/2017,2.2,2.4
1/31/2018,2.52,2.72
2/28/2018,2.65,2.87
3/29/2018,2.56,2.74
4/30/2018,2.79,2.95
5/31/2018,2.68,2.83
6/29/2018,2.73,2.85
7/31/2018,2.85,2.96
8/31/2018,2.74,2.86
9/28/2018,2.94,3.05
10/31/2018,2.98,3.15
11/30/2018,2.84,3.01
12/31/2018,2.51,2.69
1/31/2019,2.43,2.63
2/28/2019,2.52,2.73
3/29/2019,2.23,2.41
4/30/2019,2.28,2.51
5/31/2019,1.93,2.14
6/28/2019,1.76,2
7/31/2019,1.84,2.02
8/30/2019,1.39,1.5
9/30/2019,1.55,1.68
10/31/2019,1.51,1.69
11/29/2019,1.62,1.78
12/31/2019,1.69,1.92
1/31/2020,1.32,1.51
2/28/2020,0.89,1.13
3/31/2020,0.37,0.7
4/30/2020,0.36,0.64
5/29/2020,0.3,0.65
6/30/2020,0.29,0.66
7/31/2020,0.21,0.55
8/31/2020,0.28,0.72
9/30/2020,0.28,0.69
10/30/2020,0.38,0.88
11/30/2020,0.36,0.84
12/31/2020,0.36,0.93
1/29/2021,0.45,1.11
2/26/2021,0.75,1.44
3/31/2021,0.92,1.74
4/30/2021,0.86,1.65
5/28/2021,0.79,1.58
6/30/2021,0.87,1.45
7/30/2021,0.69,1.24
8/31/2021,0.77,1.3
9/30/2021,0.98,1.52
10/29/2021,1.18,1.55
11/30/2021,1.14,1.43
12/31/2021,1.26,1.52
1/31/2022,1.62,1.79
2/28/2022,1.71,1.83
3/31/2022,2.42,2.32
4/29/2022,2.92,2.89
5/31/2022,2.81,2.85
6/30/2022,3.01,2.98
7/29/2022,2.7,2.67
