Date,SPY,TLT,FrankZ
3/7/2011,-0.007850857,-0.006386851,-0.000785086
3/8/2011,0.008749943,-0.006095771,0.000874994
3/9/2011,-0.001432883,0.009701613,-0.000143288
3/10/2011,-0.018506192,0.016786277,-0.001850619
3/11/2011,0.006926479,-0.005648685,0.000692648
3/14/2011,-0.006038021,-0.000436675,-0.000603802
3/15/2011,-0.011456926,0.01497096,-0.001145693
3/16/2011,-0.018513051,0.011305072,-0.001851305
3/17/2011,0.013235227,-0.007664698,0.001323523
3/18/2011,0.003637231,0.002681704,0.000363723
3/21/2011,0.015497747,-0.005884785,0.001549775
3/22/2011,-0.003468545,0.003335788,-0.000346854
3/23/2011,0.002861825,-0.001287017,0.000286182
3/24/2011,0.00956362,-0.007519295,0.000956362
3/25/2011,0.003055423,-0.002488437,0.000305542
3/28/2011,-0.002437374,0.001410622,-0.000243737
3/29/2011,0.006718952,-0.007692702,0.000671895
3/30/2011,0.006901089,0.007971137,0.000690109
3/31/2011,-0.001355727,-0.002058982,-0.000135573
4/1/2011,0.00422392,0.004861454,0.000422392
4/4/2011,0.000825859,0.001084551,8.26E-05
4/5/2011,-0.000150026,-0.004009059,-1.50E-05
4/6/2011,0.003152167,-0.015013062,0.000315217
4/7/2011,-0.002543692,-0.001987766,-0.000254369
4/8/2011,-0.003450464,-0.005313105,-0.000345046
4/11/2011,-0.003010489,0.000891409,-0.000301049
4/12/2011,-0.007473963,0.0107829,-0.000747396
4/13/2011,-7.60298E-05,0.006268086,-7.60E-06
4/14/2011,0.000760725,-0.000765147,7.61E-05
4/15/2011,0.003648437,0.013562065,0.000364844
4/18/2011,-0.011208754,0.0022661,-0.001120875
4/19/2011,0.005744467,0.004307098,0.000574447
4/20/2011,0.013631982,-0.006431951,0.001363198
4/21/2011,0.005108787,-0.000863598,0.000510879
4/25/2011,-0.001046624,0.003779568,-0.000104662
4/26/2011,0.008605571,0.009682513,0.000860557
4/27/2011,0.006528317,-0.010228548,0.000652832
4/28/2011,0.003243336,0.00764341,0.000324334
4/29/2011,0.002350818,0.003097722,0.000235082
5/2/2011,-0.001539163,0.001604542,-0.000153916
5/3/2011,-0.003596786,0.005659745,-0.000359679
5/4/2011,-0.006631172,0.004460078,-0.000663117
5/5/2011,-0.009048278,0.009515407,-0.000904828
5/6/2011,0.00441596,-0.004398951,0.000441596
5/9/2011,0.003874458,-0.001052141,0.000387446
5/10/2011,0.008536224,-0.007159267,0.000853622
5/11/2011,-0.010524527,0.005726308,-0.001052453
5/12/2011,0.004760466,-0.006326943,0.000476047
5/13/2011,-0.007699071,0.009020674,-0.000769907
5/16/2011,-0.006341195,0.005574138,-0.00063412
5/17/2011,-0.000150601,0.010250547,-1.51E-05
5/18/2011,0.008936115,-0.013252214,0.000893611
5/19/2011,0.002381715,-0.000419749,0.000238172
5/20/2011,-0.007944794,0.000525064,-0.000794479
5/23/2011,-0.011600812,0.004826403,-0.001160081
5/24/2011,-0.000833251,0.0037572,-8.33E-05
5/25/2011,0.003334566,-0.0046801,0.000333457
5/26/2011,0.004607451,0.008568897,0.000460745
5/27/2011,0.003835114,-0.000413896,0.000383511
5/31/2011,0.010410874,0.002280439,0.001041087
6/1/2011,-0.022461065,0.013514765,-0.002246107
6/2/2011,-0.00106149,-0.019049421,-0.000106149
6/3/2011,-0.009944865,0.005742241,-0.000994486
6/6/2011,-0.010580822,-0.007578134,-0.001058082
6/7/2011,-0.000620146,0.00460246,-6.20E-05
6/8/2011,-0.004187497,0.007809483,-0.00041875
6/9/2011,0.007631478,-0.004029677,0.000763148
6/10/2011,-0.013910595,0.007676256,-0.00139106
6/13/2011,0.000783669,-0.005043505,7.84E-05
6/14/2011,0.012685928,-0.015107025,0.001268593
6/15/2011,-0.017785273,0.018174165,-0.001778527
6/16/2011,0.002204415,0.004539997,0.000220442
6/17/2011,0.002984349,-0.004724697,0.000298435
6/20/2011,0.005115721,0.001238453,0.000511572
6/21/2011,0.013704387,-0.00443129,0.001370439
6/22/2011,-0.006025516,0.000621124,-0.000602552
6/23/2011,-0.002875692,0.007655984,-0.000287569
6/24/2011,-0.011613216,-0.004210333,-0.001161322
6/27/2011,0.008910758,-0.013713394,0.000891076
6/28/2011,0.013052894,-0.008050431,0.001305289
6/29/2011,0.008564348,-0.006640351,0.000856435
6/30/2011,0.009562156,-0.001591378,0.000956216
7/1/2011,0.014776454,-0.001600055,0.000677618
7/5/2011,-0.000821363,0.002243656,0.001039692
7/6/2011,0.001195401,0.005114856,0.002676968
7/7/2011,0.010375472,-0.002968955,-0.00044693
7/8/2011,-0.007092244,0.014143541,0.006362546
7/11/2011,-0.018080387,0.014993871,0.005688897
7/12/2011,-0.004318687,0.003409039,0.001272651
7/13/2011,0.003348338,0.002780241,0.001724954
7/14/2011,-0.006902724,-0.014271345,-0.007825945
7/15/2011,0.005805039,0.001666706,0.001413857
7/18/2011,-0.008201192,-0.009670322,-0.00565528
7/19/2011,0.016231374,0.020789067,0.012017671
7/20/2011,-0.000602349,-0.011828696,-0.005974583
7/21/2011,0.013870969,-0.00770287,-0.002464338
7/22/2011,0.000668994,0.007553042,0.00384342
7/25/2011,-0.005572788,-0.010931666,-0.006023112
7/26/2011,-0.003735725,0.006842356,0.003047606
7/27/2011,-0.020475612,0.00010473,-0.001995196
7/28/2011,-0.002909933,0.003762744,0.001590379
7/29/2011,-0.006834523,0.019787507,0.009210301
8/1/2011,-0.004252733,0.010092239,0.004620846
8/2/2011,-0.025547484,0.030027188,0.012458846
8/3/2011,0.005418756,0.001969227,0.001526489
8/4/2011,-0.046841586,0.035581275,0.013106479
8/5/2011,-0.001496606,-0.028853821,-0.014576571
8/8/2011,-0.06512326,0.031567841,0.009271595
8/9/2011,0.046499191,0.003031466,0.006165652
8/10/2011,-0.044177884,0.029753576,0.010459
8/11/2011,0.044883945,-0.050449638,-0.020736424
8/12/2011,0.006732969,0.01980348,0.010575037
8/15/2011,0.021165295,-0.010136072,-0.002951507
8/16/2011,-0.008539436,0.016555447,0.00742378
8/17/2011,0.000668771,0.017509403,0.008821578
8/18/2011,-0.043118422,0.02053805,0.005957183
8/19/2011,-0.016330565,0.008068143,0.002401015
8/22/2011,0.000799338,-0.00251813,-0.001179131
8/23/2011,0.032910475,-0.013793349,-0.003605627
8/24/2011,0.014084628,-0.028430805,-0.01280694
8/25/2011,-0.015243978,0.010820623,0.003885914
8/26/2011,0.014533828,0.009866704,0.006386735
8/29/2011,0.028735861,-0.013825763,-0.004039295
8/30/2011,0.002636773,0.016076737,0.008302046
8/31/2011,0.004438207,-0.015454462,-0.00728341
9/1/2011,-0.010473026,0.021198385,0.00955189
9/2/2011,-0.025549674,0.032486019,0.013688042
9/6/2011,-0.007297831,0.010398418,0.004469426
9/7/2011,0.028207856,-0.019088242,-0.006723335
9/8/2011,-0.010391653,0.008968022,0.003444846
9/9/2011,-0.026209896,0.010665157,0.002711589
9/12/2011,0.006470253,0.001055628,0.001174839
9/13/2011,0.009170947,-0.014232321,-0.006199066
9/14/2011,0.013844243,0.008467116,0.005617982
9/15/2011,0.017257333,-0.01528787,-0.005918202
9/16/2011,0.005918242,0.007268708,0.004226178
9/19/2011,-0.009957126,0.019066461,0.008537518
9/20/2011,-0.001163365,0.004196618,0.001981972
9/21/2011,-0.029458647,0.033083732,0.013596001
9/22/2011,-0.03232403,0.037586,0.015560597
9/23/2011,0.006024659,-0.018600437,-0.008697753
9/26/2011,0.023780429,-0.016055251,-0.005649583
9/27/2011,0.011183727,-0.015308101,-0.006535678
9/28/2011,-0.020418671,-0.000341545,-0.00221264
9/29/2011,0.007903578,0.006921155,0.004250935
9/30/2011,-0.02498918,0.025119111,0.010060638
10/3/2011,-0.028457977,0.02751933,0.010913867
10/4/2011,0.021922959,-0.012680121,-0.004147764
10/5/2011,0.018515328,-0.007199336,-0.001748135
10/6/2011,0.018091292,-0.018457045,-0.007419393
10/7/2011,-0.00669591,-0.007387989,-0.004363585
10/10/2011,0.03344614,-0.014123467,-0.003717119
10/11/2011,0.001003226,-0.003345604,-0.001572479
10/12/2011,0.008771781,-0.014546184,-0.006395914
10/13/2011,-0.00198741,0.009957244,0.004779881
10/14/2011,0.017093673,-0.014529151,-0.005555208
10/17/2011,-0.019090672,0.017288006,0.006734936
10/18/2011,0.0195457,-0.006211373,-0.001151116
10/19/2011,-0.011828991,-0.000346994,-0.001356396
10/20/2011,0.004375615,-0.007120851,-0.003122864
10/21/2011,0.018987125,-0.010582409,-0.003392492
10/24/2011,0.012260939,0.00167938,0.002065784
10/25/2011,-0.019443745,0.025415135,0.010763193
10/26/2011,0.010158497,-0.017469964,-0.007719132
10/27/2011,0.034835264,-0.033896663,-0.013464805
10/28/2011,-0.00023334,0.010516706,0.005235019
10/31/2011,-0.024105669,0.039655041,0.017416954
11/1/2011,-0.027888401,0.033474993,0.013948657
11/2/2011,0.016311442,-0.012474071,-0.004605892
11/3/2011,0.018227187,-0.01373314,-0.005043851
11/4/2011,-0.00609914,0.001202973,-8.43E-06
11/7/2011,0.006216251,0.006353228,0.003798239
11/8/2011,0.012830561,-0.012796467,-0.005115177
11/9/2011,-0.036909551,0.020739844,0.006678967
11/10/2011,0.009418602,-0.01490023,-0.006508255
11/11/2011,0.018822462,-0.006101723,-0.001168615
11/14/2011,-0.009474112,0.016083015,0.007094096
11/15/2011,0.004941796,-0.001361749,-0.000186695
11/16/2011,-0.015863196,0.009118319,0.00297284
11/17/2011,-0.015876837,0.008022245,0.002423439
11/18/2011,-0.001064333,-0.000251548,-0.000232208
11/21/2011,-0.0190196,0.005949688,0.001072884
11/22/2011,-0.003927848,0.011162197,0.005188313
11/23/2011,-0.022065373,0.009802488,0.002694707
11/25/2011,-0.001887775,-0.014520725,-0.00744914
11/28/2011,0.028966927,-0.00049673,0.002648327
11/29/2011,0.002840392,-0.008199648,-0.003815785
11/30/2011,0.041149299,-0.015615972,-0.003693056
12/1/2011,-0.000159913,-0.005017316,-0.002524649
12/2/2011,-0.000880254,0.014017582,0.006920766
12/5/2011,0.01089197,-0.002023641,7.74E-05
12/6/2011,0.000317159,-0.009543693,-0.004740131
12/7/2011,0.003722459,0.003581688,0.00216309
12/8/2011,-0.021936401,0.012490387,0.004051553
12/9/2011,0.016942169,-0.020561016,-0.008586291
12/12/2011,-0.014597343,0.011138676,0.004109604
12/13/2011,-0.009338993,0.009321743,0.003726972
12/14/2011,-0.01064597,0.018889906,0.008380356
12/15/2011,0.003613878,-0.003708278,-0.001492751
12/16/2011,0.001482913,0.011662128,0.005979355
12/19/2011,-0.010691605,0.012671498,0.005266588
12/20/2011,0.030260307,-0.024945717,-0.009446828
12/21/2011,0.001936349,-0.013909237,-0.006760983
12/22/2011,0.008858949,0.004198114,0.002984952
12/23/2011,0.008940754,-0.011120618,-0.004666234
12/27/2011,0.000791221,0.004750151,0.002454198
12/28/2011,-0.01312361,0.018488889,0.007932083
12/29/2011,0.010334134,0.001823743,0.001945285
12/30/2011,-0.004915718,0.003226761,0.001121809
1/3/2012,0.01593602,-0.015010415,0.003187204
1/4/2012,0.001568377,-0.011889736,0.000313675
1/5/2012,0.002662432,-0.001779436,0.000532486
1/6/2012,-0.00257696,0.007894672,-0.000515392
1/9/2012,0.002427215,-0.001768733,0.000485443
1/10/2012,0.008670436,-0.001687357,0.001734087
1/11/2012,0.000541999,0.01301542,0.0001084
1/12/2012,0.002399158,-0.001417822,0.000479832
1/13/2012,-0.005172934,0.00994225,-0.001034587
1/17/2012,0.00388079,0.004632341,0.000776158
1/18/2012,0.011056122,-0.012104644,0.002211224
1/19/2012,0.00527648,-0.013753459,0.001055296
1/20/2012,0.003727233,-0.0113252,0.000745447
1/23/2012,-0.002576677,-0.006325884,-0.000515335
1/24/2012,-0.001139652,0.001806621,-0.00022793
1/25/2012,0.008367468,-0.002404116,0.001673494
1/26/2012,-0.005129788,0.01325604,-0.001025958
1/27/2012,-0.00045508,0.003143371,-9.10E-05
1/30/2012,-0.003413574,0.011771723,-0.000682715
1/31/2012,-0.000380506,0.011550925,-7.61E-05
2/1/2012,0.008756965,-0.011454609,0.001751393
2/2/2012,0.00158538,-0.000419907,0.000317076
2/3/2012,0.014018568,-0.021488787,0.002803714
2/6/2012,-0.000668468,0.009951072,-0.000133694
2/7/2012,0.002528482,-0.012401079,0.000505696
2/8/2012,0.002967442,0.000773625,0.000593488
2/9/2012,0.00125743,-0.007476495,0.000251486
2/10/2012,-0.007387398,0.012988163,-0.00147748
2/13/2012,0.007442378,0.001281798,0.001488476
2/14/2012,-0.001255851,0.00529312,-0.00025117
2/15/2012,-0.004660094,-0.001783228,-0.000932019
2/16/2012,0.011073094,-0.007996783,0.002214619
2/17/2012,0.002646257,-0.000257042,0.000529251
2/21/2012,0.000439967,-0.011065526,8.80E-05
2/22/2012,-0.003224384,0.012576867,-0.000644877
2/23/2012,0.004410962,0,0.000882192
2/24/2012,0.002195621,0.006510395,0.000439124
2/27/2012,0.00168016,0.008851171,0.000336032
2/28/2012,0.002915621,-0.003290382,0.000583124
2/29/2012,-0.003925203,-0.006093769,-0.000785041
3/1/2012,0.005181504,-0.009413733,0.001036301
3/2/2012,-0.003049453,0.009391049,-0.000609891
3/5/2012,-0.004078433,-0.007938176,-0.000815687
3/6/2012,-0.014624886,0.01213158,-0.002924977
3/7/2012,0.006975796,-0.006120448,0.001395159
3/8/2012,0.009949059,-0.010008027,0.001989812
3/9/2012,0.003867595,0.001987421,0.000773519
3/12/2012,7.24988E-05,-0.000172509,1.45E-05
3/13/2012,0.018026139,-0.017593513,0.003605228
3/14/2012,-0.001070965,-0.025195188,-0.000214193
3/15/2012,0.005789315,0.001530233,0.001157863
3/16/2012,0.001384496,0.001978651,0.000276899
3/19/2012,0.003920632,-0.011936248,0.000784126
3/20/2012,-0.002911155,0.003996753,-0.000582231
3/21/2012,-0.001637707,0.011307975,-0.000327541
3/22/2012,-0.007203553,0.003220676,-0.001440711
3/23/2012,0.003232598,0.009451634,0.00064652
3/26/2012,0.01403539,-0.005123539,0.002807078
3/27/2012,-0.003107469,0.007192132,-0.000621494
3/28/2012,-0.004958595,-0.001411378,-0.000991719
3/29/2012,-0.00170838,0.007504342,-0.000341676
3/30/2012,0.004136411,-0.016910446,0.000827282
4/2/2012,0.007314549,0.005539621,0.00146291
4/3/2012,-0.00408933,-0.01732846,-0.000817866
4/4/2012,-0.009910672,0.013745848,-0.001982134
4/5/2012,-0.000500702,0.007225614,-0.00010014
4/9/2012,-0.01123097,0.023381544,-0.002246194
4/10/2012,-0.016784842,0.011337074,-0.003356968
4/11/2012,0.00809425,-0.011980602,0.00161885
4/12/2012,0.013065632,-0.004156554,0.002613126
4/13/2012,-0.011888667,0.016176085,-0.002377733
4/16/2012,-0.000655851,-0.001454563,-0.00013117
4/17/2012,0.014811946,-0.000600344,0.002962389
4/18/2012,-0.003379386,0.00291654,-0.000675877
4/19/2012,-0.006420547,0.00094023,-0.001284109
4/20/2012,0.001669857,0.000170894,0.000333971
4/23/2012,-0.008408881,0.007260429,-0.001681776
4/24/2012,0.003801356,-0.00703821,0.000760271
4/25/2012,0.013691777,-0.005124386,0.002738355
4/26/2012,0.00696858,0.006008697,0.001393716
4/27/2012,0.00164118,0.000853969,0.000328236
4/30/2012,-0.003704079,0.000255487,-0.000740816
5/1/2012,0.006220526,-0.005186352,0.001244105
5/2/2012,-0.002984516,0.007042662,-0.000596903
5/3/2012,-0.007625399,-0.000255879,-0.00152508
5/4/2012,-0.016158062,0.007848569,-0.003231612
5/7/2012,0.00073009,0.000168996,0.000146018
5/8/2012,-0.004011536,0.005331932,-0.000802307
5/9/2012,-0.005931845,0.00067351,-0.001186369
5/10/2012,0.002062446,-0.002944142,0.000412489
5/11/2012,-0.00301453,0.00826832,-0.000602906
5/14/2012,-0.011060612,0.013974694,-0.002212122
5/15/2012,-0.005741872,0.004044156,-0.001148374
5/16/2012,-0.003824755,0.002876963,-0.000764951
5/17/2012,-0.014830979,0.017703515,-0.002966196
5/18/2012,-0.008558824,0.000241381,-0.001711765
5/21/2012,0.017188242,-0.002093051,0.003437648
5/22/2012,0.00174303,-0.011134482,0.000348606
5/23/2012,0.000529289,0.006935208,0.000105858
5/24/2012,0.001965565,-0.003808022,0.000393113
5/25/2012,-0.003244533,0.003741662,-0.000648907
5/29/2012,0.012112022,-0.003079835,0.002422404
5/30/2012,-0.014510135,0.025361916,-0.002902027
5/31/2012,-0.002200667,0.011574175,-0.000440133
6/1/2012,-0.025177145,0.023739699,-0.005035429
6/4/2012,-0.000467854,-0.007900444,-9.36E-05
6/5/2012,0.007572165,-0.013376833,0.001514433
6/6/2012,0.02246831,-0.019984303,0.004493662
6/7/2012,0.000606086,0.001519433,0.000121217
6/8/2012,0.007951667,-0.000239522,0.001590333
6/11/2012,-0.012697062,0.004552258,-0.002539412
6/12/2012,0.01149074,-0.009142806,0.002298148
6/13/2012,-0.006394894,0.009869216,-0.001278979
6/14/2012,0.010600297,-0.00127124,0.002120059
6/15/2012,0.010227509,0.005568878,0.002045502
6/18/2012,0.001938105,0.005379557,0.000387621
6/19/2012,0.009672883,-0.013062591,0.001934577
6/20/2012,-0.001621504,0.004943451,-0.000324301
6/21/2012,-0.022438866,0.005315151,-0.004487773
6/22/2012,0.007701852,-0.013337262,0.00154037
6/25/2012,-0.016034684,0.014557768,-0.003206937
6/26/2012,0.005025625,-0.00394163,0.001005125
6/27/2012,0.009016615,0.001582505,0.001803323
6/28/2012,-0.002853636,0.002450042,-0.000570727
6/29/2012,0.024926817,-0.01300747,0.004985363
7/2/2012,0.003012456,0.010317259,0.005761121
7/3/2012,0.006592873,-0.007684836,-0.002523844
7/5/2012,-0.0045121,0.005110119,0.001652639
7/6/2012,-0.009503408,0.00929407,0.002746353
7/9/2012,-0.001254483,0.008814435,0.004156321
7/10/2012,-0.008720303,0.002028524,-0.000729799
7/11/2012,0.000149075,0.001245381,0.000652506
7/12/2012,-0.004845124,0.00707594,0.002568945
7/13/2012,0.016777729,-0.002624903,0.002043094
7/16/2012,-0.00235739,0.004645016,0.00185103
7/17/2012,0.006867197,-0.007859827,-0.002556474
7/18/2012,0.007406847,0.000543903,0.001753321
7/19/2012,0.002620809,-0.002562211,-0.000756944
7/20/2012,-0.009148291,0.012218667,0.004279675
7/23/2012,-0.010112371,0.005613482,0.000784267
7/24/2012,-0.008586705,0.00787502,0.002220169
7/25/2012,0.000224176,0.002579272,0.001334471
7/26/2012,0.016497447,-0.009155262,-0.001278141
7/27/2012,0.018432491,-0.018862495,-0.005744749
7/30/2012,0,0.007472013,0.003736007
7/31/2012,-0.006994206,0.002008639,-0.000394522
8/1/2012,-0.000871555,-0.004998745,-0.002673684
8/2/2012,-0.006904541,0.005667858,0.001453021
8/3/2012,0.019833298,-0.01613744,-0.004102061
8/6/2012,0.001937129,0.000392502,0.000583677
8/7/2012,0.005013986,-0.012866338,-0.005430372
8/8/2012,0.001211371,-0.005323715,-0.002419583
8/9/2012,0.000854049,-0.000719483,-0.000188931
8/10/2012,0.001635728,0.005036929,0.00284561
8/13/2012,-0.000497085,-0.00167004,-0.000934437
8/14/2012,0.000142183,-0.01354712,-0.006745123
8/15/2012,0.001136504,-0.014056217,-0.006800808
8/16/2012,0.007378458,-0.008520956,-0.002784786
8/17/2012,0.001337829,0.004875787,0.002705459
8/20/2012,7.07793E-05,0.00205546,0.001041886
8/21/2012,-0.003024273,0.004431889,0.00161109
8/22/2012,0.000423529,0.016504698,0.008337055
8/23/2012,-0.008179173,0.004179889,0.00045411
8/24/2012,0.006042334,-0.000960773,0.00072808
8/27/2012,0.000212168,0.00584877,0.002966819
8/28/2012,-0.000988995,0.002389881,0.000997141
8/29/2012,0.000777641,-0.00437055,-0.002029747
8/30/2012,-0.007207812,0.005188003,0.001152439
8/31/2012,0.004768769,0.014133699,0.008020603
9/4/2012,-0.000920694,-0.001004357,-0.000686317
9/5/2012,-0.000850779,-0.004712824,-0.002526568
9/6/2012,0.020296261,-0.016650767,-0.004266132
9/7/2012,0.003895414,-0.004654338,-0.001548086
9/10/2012,-0.005681822,0.002418059,7.27E-05
9/11/2012,0.002788015,-0.006272997,-0.002578896
9/12/2012,0.003335272,-0.012464574,-0.005565233
9/13/2012,0.015236252,-0.003934504,0.001079998
9/14/2012,0.004434286,-0.026577202,-0.012401744
9/17/2012,-0.003395901,0.012003044,0.005322342
9/18/2012,-0.000817806,0.005012002,0.00234244
9/19/2012,0.000545562,0.006565587,0.003391906
9/20/2012,6.82842E-05,0.002477076,0.001252195
9/21/2012,-0.000418254,0.001153427,0.000493063
9/24/2012,-0.001508082,0.007815556,0.003606161
9/25/2012,-0.010641693,0.009877604,0.002810464
9/26/2012,-0.005621362,0.010750822,0.004251139
9/27/2012,0.009421822,-0.007117777,-0.001674524
9/28/2012,-0.004632433,0.000563713,-0.00064463
10/1/2012,0.002639688,0.003710851,0.002383363
10/2/2012,0.00103873,-0.001365821,-0.000475165
10/3/2012,0.004083106,0.000321195,0.000977218
10/4/2012,0.007168138,-0.012470106,-0.004801425
10/5/2012,6.86243E-05,-0.012954938,-0.006463744
10/8/2012,-0.003421507,0.008420007,0.003525702
10/9/2012,-0.009887442,-0.001801481,-0.002878229
10/10/2012,-0.006380175,0.007052066,0.002249998
10/11/2012,0.000558331,0.006921753,0.003572543
10/12/2012,-0.003278511,0.002506642,0.000597619
10/15/2012,0.008328353,-0.002258636,0.000536352
10/16/2012,0.010132936,-0.013824348,-0.004885587
10/17/2012,0.004535392,-0.009264256,-0.00372505
10/18/2012,-0.002599424,-0.006123379,-0.003581575
10/19/2012,-0.016664556,0.013570964,0.003452571
10/22/2012,0.00013988,-0.006407162,-0.003175605
10/23/2012,-0.013876699,0.014302658,0.004375989
10/24/2012,-0.002828397,-0.009862956,-0.005497157
10/25/2012,0.002907077,-0.005103335,-0.001970252
10/26/2012,-0.000565319,0.014727898,0.007250885
10/31/2012,0,0.005870635,0.002935317
11/1/2012,0.0104706,-0.008187313,-0.001999536
11/2/2012,-0.008891558,-0.000735606,-0.002146115
11/5/2012,0.002048272,0.005643992,0.003231651
11/6/2012,0.007825385,-0.009434984,-0.003152415
11/7/2012,-0.022663807,0.018145388,0.004539933
11/8/2012,-0.012024058,0.014839425,0.005014901
11/9/2012,0.000869261,0.00111288,0.000730292
11/12/2012,0.000796186,0.001666469,0.000992472
11/13/2012,-0.003471332,0.003328714,0.000970091
11/14/2012,-0.013498869,0.000947322,-0.002226113
11/15/2012,-0.001691869,-0.00197229,-0.001324519
11/16/2012,0.004936945,-0.000870006,0.000552386
11/19/2012,0.020239006,-0.005618765,0.001238418
11/20/2012,0.000431621,-0.010026847,-0.0049271
11/21/2012,0.00186773,-0.000562968,9.21E-05
11/23/2012,0.01362505,-0.000964459,0.00224278
11/26/2012,-0.002122329,0.004749823,0.001950446
11/27/2012,-0.005104594,0.003925851,0.000942007
11/28/2012,0.008052087,-0.001436386,0.000892224
11/29/2012,0.004665938,0.000159931,0.001013153
11/30/2012,0.000211045,-0.002717169,-0.001316376
12/3/2012,-0.004924316,0.000923411,-0.000523158
12/4/2012,-0.001413869,0.005775282,0.002604867
12/5/2012,0.001769556,-0.000477951,0.000114936
12/6/2012,0.003392546,0.002154312,0.001755665
12/7/2012,0.003028426,-0.009236034,-0.004012332
12/10/2012,0.00042201,0.004419568,0.002294186
12/11/2012,0.006808116,-0.007601042,-0.002438898
12/12/2012,0.000487351,-0.01160992,-0.00570749
12/13/2012,-0.006131404,0.000734144,-0.000859209
12/14/2012,-0.003715744,0.00749935,0.003006526
12/17/2012,0.011751646,-0.01496802,-0.005133681
12/18/2012,0.011129361,-0.010184908,-0.002866582
12/19/2012,-0.00742939,0.003319335,0.000173789
12/20/2012,0.005751955,0.000165224,0.001233003
12/21/2012,-0.009076984,0.010915674,0.00364244
12/24/2012,-0.003081423,-0.001799385,-0.001515977
12/26/2012,-0.00421503,0.003597318,0.000955653
12/27/2012,-0.00133991,0.00335499,0.001409513
12/28/2012,-0.01080867,0.005708741,0.000692636
12/31/2012,0.016996512,-0.017273599,-0.005237497
1/2/2013,0.025629979,-0.013368444,0.007688994
1/3/2013,-0.002259358,-0.013549581,-0.000677807
1/4/2013,0.004392169,0.003900539,0.001317651
1/7/2013,-0.002732742,0.000422138,-0.000819823
1/8/2013,-0.002877795,0.00658534,-0.000863338
1/9/2013,0.002542201,-0.000923048,0.00076266
1/10/2013,0.007949586,-0.00277016,0.002384876
1/11/2013,-6.78232E-05,0.008923435,-2.03E-05
1/14/2013,-0.000680079,-0.002753847,-0.000204024
1/15/2013,0.000680541,0.00460202,0.000204162
1/16/2013,-0.000136104,0.002081977,-4.08E-05
1/17/2013,0.006460766,-0.009973414,0.00193823
1/18/2013,0.002229312,0.007723641,0.000668793
1/22/2013,0.005393686,0.001915617,0.001618106
1/23/2013,0.001609438,-0.001496391,0.000482831
1/24/2013,0.000267334,-0.003497581,8.02E-05
1/25/2013,0.005621969,-0.013704183,0.001686591
1/28/2013,-0.001197956,-0.00364332,-0.000359387
1/29/2013,0.003931599,-0.005527261,0.00117948
1/30/2013,-0.003916202,-0.00170965,-0.001174861
1/31/2013,-0.002465017,0.004882038,-0.000739505
2/1/2013,0.010287405,-0.012984498,0.003086221
2/4/2013,-0.01124035,0.012809258,-0.003372105
2/5/2013,0.010097349,-0.008887404,0.003029205
2/6/2013,0.000728017,0.008191448,0.000218405
2/7/2013,-0.001322919,-0.002224547,-0.000396876
2/8/2013,0.005563941,0.003857699,0.001669182
2/11/2013,-0.000197522,-0.000768672,-5.93E-05
2/12/2013,0.001647415,-0.002478172,0.000494224
2/13/2013,0.000855099,-0.008137462,0.00025653
2/14/2013,0.000920121,0.00906862,0.000276036
2/15/2013,-0.001181845,-0.002910509,-0.000354554
2/19/2013,0.007494496,-0.004978381,0.002248349
2/20/2013,-0.012463266,0.003019229,-0.00373898
2/21/2013,-0.006079018,0.005848557,-0.001823705
2/22/2013,0.00977275,0.000683854,0.002931825
2/25/2013,-0.019026791,0.019653047,-0.005708037
2/26/2013,0.006845321,-0.005782242,0.002053596
2/27/2013,0.012598179,-0.002949934,0.003779454
2/28/2013,-0.001974491,0.001859743,-0.000592347
3/1/2013,0.003297816,0.005445564,0.000989345
3/4/2013,0.00532512,-0.00529828,0.001597536
3/5/2013,0.008958503,-0.002875098,0.002687551
3/6/2013,0.001361334,-0.009073263,0.0004084
3/7/2013,0.001812375,-0.007701252,0.000543713
3/8/2013,0.004264139,-0.010434737,0.001279242
3/11/2013,0.003795541,0.000958845,0.001138662
3/12/2013,-0.0022434,0.0072267,-0.00067302
3/13/2013,0.001413679,-0.001037761,0.000424104
3/14/2013,0.005323874,-0.003028377,0.001597162
3/15/2013,-0.001320181,0.004686567,-0.000396054
3/18/2013,-0.00551873,0.007601642,-0.001655619
3/19/2013,-0.002323107,0.006773279,-0.000696932
3/20/2013,0.006984846,-0.011155674,0.002095454
3/21/2013,-0.008542173,0.009645077,-0.002562652
3/22/2013,0.008033077,0.00076837,0.002409923
3/25/2013,-0.004177134,-0.000938255,-0.00125314
3/26/2013,0.008002612,0.001194593,0.002400784
3/27/2013,0,0.008520421,0
3/28/2013,0.003073047,-0.005068966,0.000921914
4/1/2013,-0.003957439,0.007531313,-0.001187232
4/2/2013,0.004934101,-0.004053986,0.00148023
4/3/2013,-0.010139028,0.008989581,-0.003041708
4/4/2013,0.00405866,0.011935782,0.001217598
4/5/2013,-0.004491303,0.020184465,-0.001347391
4/8/2013,0.006767522,-0.007653565,0.002030257
4/9/2013,0.003456357,-0.002461192,0.001036907
4/10/2013,0.012249102,-0.013735702,0.00367473
4/11/2013,0.003277116,0.001917954,0.000983135
4/12/2013,-0.002449897,0.014899174,-0.000734969
4/15/2013,-0.023173656,0.008693664,-0.006952097
